function_type,sweep_type,source_summary,source_point,n,K,m,E2,ldpc_code_rate,ebno_db,false_positive_count,negative_trials,false_negative_count,positive_trials,fpr,fnr,max_fpr_fnr,fp_plus_fn_over_trials,channel_uses_per_bfc_decision,parallel_bfc_rate,frames,tuples,inference_status
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p05_Rc_0p5/points/result_n_42_awgn_ebno_p2p0.mat,42,13,273,0.05,0.5,2,17549,1000758,14,1000758,0.0175357079333865,1.39893960378033e-05,0.0175357079333865,0.00877484866471215,84.0466926070039,0.0962888233896482,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p05_Rc_0p5/points/result_n_42_awgn_ebno_p2p25.mat,42,13,273,0.05,0.5,2.25,17549,1000758,5,1000758,0.0175357079333865,4.99621287064405e-06,0.0175357079333865,0.00877035207312857,84.0466926070039,0.0962888233896482,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p05_Rc_0p5/points/result_n_42_awgn_ebno_p2p5.mat,42,13,273,0.05,0.5,2.5,17549,1000758,0,1000758,0.0175357079333865,0,0.0175357079333865,0.00876785396669325,84.0466926070039,0.0962888233896482,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p05_Rc_0p5/points/result_n_42_awgn_ebno_p2p75.mat,42,13,273,0.05,0.5,2.75,17549,1000758,0,1000758,0.0175357079333865,0,0.0175357079333865,0.00876785396669325,84.0466926070039,0.0962888233896482,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p05_Rc_0p5/points/result_n_42_awgn_ebno_p3p0.mat,42,13,273,0.05,0.5,3,17549,1000758,0,1000758,0.0175357079333865,0,0.0175357079333865,0.00876785396669325,84.0466926070039,0.0962888233896482,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p0p0.mat,42,8,168,0.1,0.5,0,269,38550,38196,38550,0.00697795071335927,0.990817120622568,0.990817120622568,0.498897535667964,84.0466926070039,0.0879548878543584,100,77100,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p0p25.mat,42,8,168,0.1,0.5,0.25,236,38550,38108,38550,0.0061219195849546,0.988534370946822,0.988534370946822,0.497328145265888,84.0466926070039,0.0879548878543584,100,77100,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p0p5.mat,42,8,168,0.1,0.5,0.5,248,38550,37877,38550,0.00643320363164721,0.98254215304799,0.98254215304799,0.494487678339818,84.0466926070039,0.0879548878543584,100,77100,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p0p75.mat,42,8,168,0.1,0.5,0.75,257,38550,29448,38550,0.00666666666666667,0.763891050583658,0.763891050583658,0.385278858625162,84.0466926070039,0.0879548878543584,100,77100,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p1p0.mat,42,8,168,0.1,0.5,1,309,43176,202,43176,0.00715675375208449,0.00467852510654067,0.00715675375208449,0.00591763942931258,84.0466926070039,0.0879548878543584,112,86352,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p1p25.mat,42,8,168,0.1,0.5,1.25,1536,225132,200,225132,0.00682266403709824,0.000888367713163833,0.00682266403709824,0.00385551587513103,84.0466926070039,0.0879548878543584,584,450264,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p1p5.mat,42,8,168,0.1,0.5,1.5,6693,1000758,198,1000758,0.00668793054864413,0.000197850029677504,0.00668793054864413,0.00344289028916082,84.0466926070039,0.0879548878543584,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p1p75.mat,42,8,168,0.1,0.5,1.75,6693,1000758,48,1000758,0.00668793054864413,4.79636435581829e-05,0.00668793054864413,0.00336794709610116,84.0466926070039,0.0879548878543584,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p2p0.mat,42,8,168,0.1,0.5,2,6693,1000758,13,1000758,0.00668793054864413,1.29901534636745e-05,0.00668793054864413,0.0033504603510539,84.0466926070039,0.0879548878543584,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p2p25.mat,42,8,168,0.1,0.5,2.25,6693,1000758,5,1000758,0.00668793054864413,4.99621287064405e-06,0.00668793054864413,0.00334646338075739,84.0466926070039,0.0879548878543584,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p2p5.mat,42,8,168,0.1,0.5,2.5,6693,1000758,4,1000758,0.00668793054864413,3.99697029651524e-06,0.00668793054864413,0.00334596375947032,84.0466926070039,0.0879548878543584,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p2p75.mat,42,8,168,0.1,0.5,2.75,6693,1000758,1,1000758,0.00668793054864413,9.9924257412881e-07,0.00668793054864413,0.00334446489560913,84.0466926070039,0.0879548878543584,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p1_Rc_0p5/points/result_n_42_awgn_ebno_p3p0.mat,42,8,168,0.1,0.5,3,6693,1000758,0,1000758,0.00668793054864413,0,0.00668793054864413,0.00334396527432206,84.0466926070039,0.0879548878543584,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p0p0.mat,42,4,84,0.15,0.5,0,201,112566,111650,112566,0.0017856191034593,0.991862551747419,0.991862551747419,0.496824085425439,84.0466926070039,0.0760567397062102,292,225132,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p0p25.mat,42,4,84,0.15,0.5,0.25,200,123360,121993,123360,0.00162127107652399,0.988918612191959,0.988918612191959,0.495269941634241,84.0466926070039,0.0760567397062102,320,246720,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p0p5.mat,42,4,84,0.15,0.5,0.5,206,129528,127061,129528,0.00159038972268544,0.980953925020073,0.980953925020073,0.491272157371379,84.0466926070039,0.0760567397062102,336,259056,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p0p75.mat,42,4,84,0.15,0.5,0.75,202,120276,88850,120276,0.00167947055106588,0.738717616149523,0.738717616149523,0.370198543350294,84.0466926070039,0.0760567397062102,312,240552,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p1p0.mat,42,4,84,0.15,0.5,1,202,111024,490,111024,0.00181942643032137,0.00441346015275976,0.00441346015275976,0.00311644329154057,84.0466926070039,0.0760567397062102,288,222048,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p1p25.mat,42,4,84,0.15,0.5,1.25,450,260598,200,260598,0.00172679759629775,0.000767465598354554,0.00172679759629775,0.00124713159732615,84.0466926070039,0.0760567397062102,676,521196,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p1p5.mat,42,4,84,0.15,0.5,1.5,1692,1000758,175,1000758,0.00169071843542595,0.000174867450472542,0.00169071843542595,0.000932792942949245,84.0466926070039,0.0760567397062102,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p1p75.mat,42,4,84,0.15,0.5,1.75,1692,1000758,51,1000758,0.00169071843542595,5.09613712805693e-05,0.00169071843542595,0.000870839903353258,84.0466926070039,0.0760567397062102,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p2p0.mat,42,4,84,0.15,0.5,2,1692,1000758,22,1000758,0.00169071843542595,2.19833366308338e-05,0.00169071843542595,0.00085635088602839,84.0466926070039,0.0760567397062102,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p2p25.mat,42,4,84,0.15,0.5,2.25,1692,1000758,0,1000758,0.00169071843542595,0,0.00169071843542595,0.000845359217712974,84.0466926070039,0.0760567397062102,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p2p5.mat,42,4,84,0.15,0.5,2.5,1692,1000758,1,1000758,0.00169071843542595,9.9924257412881e-07,0.00169071843542595,0.000845858839000038,84.0466926070039,0.0760567397062102,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p2p75.mat,42,4,84,0.15,0.5,2.75,1692,1000758,0,1000758,0.00169071843542595,0,0.00169071843542595,0.000845359217712974,84.0466926070039,0.0760567397062102,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p15_Rc_0p5/points/result_n_42_awgn_ebno_p3p0.mat,42,4,84,0.15,0.5,3,1692,1000758,0,1000758,0.00169071843542595,0,0.00169071843542595,0.000845359217712974,84.0466926070039,0.0760567397062102,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p0p0.mat,42,3,63,0.2,0.5,0,200,205086,202798,205086,0.00097520064753323,0.98884370459222,0.98884370459222,0.494909452619877,84.0466926070039,0.0711185620527536,532,410172,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p0p25.mat,42,3,63,0.2,0.5,0.25,202,209712,206417,209712,0.000963225757228962,0.984287975890745,0.984287975890745,0.492625600823987,84.0466926070039,0.0711185620527536,544,419424,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p0p5.mat,42,3,63,0.2,0.5,0.5,202,192750,188074,192750,0.00104798962386511,0.975740596627756,0.975740596627756,0.488394293125811,84.0466926070039,0.0711185620527536,500,385500,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p0p75.mat,42,3,63,0.2,0.5,0.75,200,200460,155811,200460,0.00099770527786092,0.777267285243939,0.777267285243939,0.3891324952609,84.0466926070039,0.0711185620527536,520,400920,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p1p0.mat,42,3,63,0.2,0.5,1,201,211254,947,211254,0.000951461274106052,0.0044827553561116,0.0044827553561116,0.00271710831510883,84.0466926070039,0.0711185620527536,548,422508,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p1p25.mat,42,3,63,0.2,0.5,1.25,288,283728,200,283728,0.00101505667399763,0.000704900468053911,0.00101505667399763,0.000859978571025771,84.0466926070039,0.0711185620527536,736,567456,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p1p5.mat,42,3,63,0.2,0.5,1.5,945,1000758,188,1000758,0.000944284232551726,0.000187857603936216,0.000944284232551726,0.000566070918243971,84.0466926070039,0.0711185620527536,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p1p75.mat,42,3,63,0.2,0.5,1.75,945,1000758,46,1000758,0.000944284232551726,4.59651584099253e-05,0.000944284232551726,0.000495124695480825,84.0466926070039,0.0711185620527536,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p2p0.mat,42,3,63,0.2,0.5,2,945,1000758,12,1000758,0.000944284232551726,1.19909108895457e-05,0.000944284232551726,0.000478137571720636,84.0466926070039,0.0711185620527536,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p2p25.mat,42,3,63,0.2,0.5,2.25,945,1000758,6,1000758,0.000944284232551726,5.99545544477286e-06,0.000944284232551726,0.000475139843998249,84.0466926070039,0.0711185620527536,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p2p5.mat,42,3,63,0.2,0.5,2.5,945,1000758,0,1000758,0.000944284232551726,0,0.000944284232551726,0.000472142116275863,84.0466926070039,0.0711185620527536,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p2p75.mat,42,3,63,0.2,0.5,2.75,945,1000758,0,1000758,0.000944284232551726,0,0.000944284232551726,0.000472142116275863,84.0466926070039,0.0711185620527536,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,e2,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/e2/E2_0p2_Rc_0p5/points/result_n_42_awgn_ebno_p3p0.mat,42,3,63,0.2,0.5,3,945,1000758,1,1000758,0.000944284232551726,9.9924257412881e-07,0.000944284232551726,0.000472641737562927,84.0466926070039,0.0711185620527536,2596,2001516,pilot; adaptive/event-or-cap stopping
exact-threshold,ldpc_rate,results/noisy_channel_tradeoffs/server_full/exact-threshold/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/exact-threshold/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_36_awgn_ebno_p0p0.mat,36,5,90,0.1,0.333333333333333,0,440,30000,23016,30000,0.0146666666666667,0.7672,0.7672,0.390933333333333,108,0.0601097508919414,100,60000,pilot; adaptive/event-or-cap stopping
