family,sequence,n_t,r,T,K,m,S,rate,E,bound,design_bound,asymptotic
exact-threshold,vanishing_E,154,77,151115727451828646838272,210810,16232370,131744909792265,0.15553487220472248,0.08058229640253803,0.00018378638118425383,0.00018378751096712962,0.16666666666666666
exact-threshold,fixed_E,156,78,302231454903657293676544,126000,9828000,48294787086000,0.14890042581425803,0.1,2.013389003467117e-05,2.0134092876783644e-05,0.16666666666666666
exact-threshold,vanishing_E,156,78,302231454903657293676544,258487,20161986,203252829651105,0.1555457334531148,0.08006407690254357,0.00017383369623768358,0.00017383473474974031,0.16666666666666666
exact-threshold,fixed_E,158,79,604462909807314587353088,150299,11873621,70491431889010,0.14874213058903074,0.1,1.752749599380997e-05,1.752774589534049e-05,0.16666666666666666
exact-threshold,vanishing_E,158,79,604462909807314587353088,317019,25044501,313613502647250,0.15555690209536704,0.079555728417573,0.00016447845478876198,0.0001644794436296084,0.16666666666666666
exact-threshold,fixed_E,160,80,1208925819614629174706176,179303,14344240,102878603416680,0.1485873012257434,0.1,1.5258454282743105e-05,1.52587890625e-05,0.16666666666666666
exact-threshold,vanishing_E,160,80,1208925819614629174706176,388892,31111360,483958344969120,0.15556836328963117,0.07905694150420949,0.00015568121854935734,0.00015568195571938781,0.16666666666666666
exact-threshold,fixed_E,162,81,2417851639229258349412352,213928,17328168,150132694454028,0.14843589999722623,0.1,1.3283460575234038e-05,1.328354741357612e-05,0.16666666666666666
exact-threshold,vanishing_E,162,81,2417851639229258349412352,477164,38650284,746922207315186,0.15558009678542226,0.07856742013183861,0.00014740509112575134,0.00014740549620510535,0.16666666666666666
exact-threshold,fixed_E,164,82,4835703278458516698824704,255264,20931648,219066933532128,0.14828769858046895,0.1,1.1563919337920414e-05,1.156399968345944e-05,0.16666666666666666
exact-threshold,vanishing_E,164,82,4835703278458516698824704,585597,48018954,1152909947617581,0.15559207708415962,0.07808688094430304,0.00013961556671448212,0.00013961596329772525,0.16666666666666666
exact-threshold,fixed_E,166,83,9671406556917033397649408,304617,25283211,319620366593655,0.14814262869560316,0.1,1.0066940834025785e-05,1.0067046438391822e-05,0.16666666666666666
exact-threshold,vanishing_E,166,83,9671406556917033397649408,718821,59662143,1779785623845153,0.15560429194499611,0.07761505257063328,0.0001322812245151021,0.00013228171480506092,0.16666666666666666
exact-threshold,fixed_E,168,84,19342813113834066795298816,363548,30538032,466285683947496,0.14800061759505329,0.1,8.763811165647937e-06,8.763872947670246e-06,0.16666666666666666
exact-threshold,vanishing_E,168,84,19342813113834066795298816,882535,74132940,2747846359455330,0.15561673447518962,0.07715167498104596,0.00012537306878393666,0.00012537337334504915,0.16666666666666666
exact-threshold,fixed_E,170,85,38685626227668133590597632,433920,36883200,680185202678400,0.14786153231859653,0.1,7.6293267484944944e-06,7.62939453125e-06,0.16666666666666666
exact-threshold,vanishing_E,170,85,38685626227668133590597632,1083752,92118920,4242947664923740,0.15562937741952662,0.07669649888473704,0.0001188632374140048,0.00011886364842733411,0.16666666666666666
exact-threshold,fixed_E,172,86,77371252455336267181195264,517963,44544818,992120383054153,0.14772531554490953,0.1,6.641751833397561e-06,6.64177370678806e-06,0.16666666666666666
exact-threshold,vanishing_E,172,86,77371252455336267181195264,1331109,114475374,6552305568982251,0.15564222114834644,0.07624928516630233,0.00011272696362711245,0.00011272717381289513,0.16666666666666666
exact-threshold,fixed_E,174,87,154742504910672534362390528,618338,53795406,1446972826454715,0.1475918370087425,0.1,5.781972038697564e-06,5.78199984172972e-06,0.16666666666666666
exact-threshold,vanishing_E,174,87,154742504910672534362390528,1635237,142265619,10119753103593771,0.155655240289329,0.07580980435789034,0.00010694013642638754,0.00010694035872392676,0.16666666666666666
exact-threshold,fixed_E,176,88,309485009821345068724781056,738230,64964240,2110176206906680,0.1474610367029388,0.1,5.033501531940986e-06,5.033523219195911e-06,0.16666666666666666
exact-threshold,vanishing_E,176,88,309485009821345068724781056,2009231,176812328,15631299577983628,0.15566842970052341,0.07537783614444091,0.00010148108972774527,0.00010148125162072928,0.16666666666666666
exact-threshold,fixed_E,178,89,618970019642690137449562112,881445,78448605,3077091773998710,0.1473328340288482,0.1,4.381931265760216e-06,4.381936473835123e-06,0.16666666666666666
exact-threshold,vanishing_E,178,89,618970019642690137449562112,2469218,219760402,24147317033720601,0.1556817764814561,0.07495316889958614,9.632932748256839e-05,9.632941539115193e-05,0.16666666666666666
exact-threshold,fixed_E,180,90,1237940039285380274899124224,1052530,94727700,4486668526281150,0.1472071278906021,0.1,3.8146829308665225e-06,3.814697265625e-06,0.16666666666666666
exact-threshold,vanishing_E,180,90,1237940039285380274899124224,3035063,273155670,37307009889996615,0.15569526738353173,0.07453559924999299,9.146572891859618e-05,9.146581291296434e-05,0.16666666666666666
exact-threshold,fixed_E,182,91,2475880078570760549798248448,1256927,114380357,6541432976533546,0.14708386853104094,0.1,3.3208786066119707e-06,3.32088685339403e-06,0.16666666666666666
exact-threshold,vanishing_E,182,91,2475880078570760549798248448,3731241,339542931,57644700826263915,0.15570889426389387,0.07412493166611012,8.687262980650936e-05,8.68727020520626e-05,0.16666666666666666
exact-threshold,fixed_E,184,92,4951760157141521099596496896,1501138,138104696,9536453459573860,0.14696297356391427,0.1,2.8909968743736934e-06,2.89099992086486e-06,0.16666666666666666
exact-threshold,vanishing_E,184,92,4951760157141521099596496896,4587909,422087628,89078982644289378,0.15572264837789165,0.07372097807744857,8.253351619144589e-05,8.253353925103978e-05,0.16666666666666666
exact-threshold,fixed_E,186,93,9903520314283042199192993792,1792937,166743141,13901637451901370,0.14684436653918292,0.1,2.5167562094576913e-06,2.5167616095979554e-06,0.16666666666666666
exact-threshold,vanishing_E,186,93,9903520314283042199192993792,5642228,524727204,137669319046465206,0.15573651799041938,0.07332355751067665,7.843287279123568e-05,7.8432890944625e-05,0.16666666666666666
exact-threshold,fixed_E,188,94,19807040628566084398385987584,2141624,201312656,20263392632230840,0.14672799272697892,0.1,2.19096575470385e-06,2.1909682369175614e-06,0.16666666666666666
exact-threshold,vanishing_E,188,94,19807040628566084398385987584,6940000,652360000,212786784473820000,0.1557504951266242,0.07293249574894728,7.455632061115401e-05,7.455635211190368e-05,0.16666666666666666
exact-threshold,fixed_E,190,95,39614081257132168796771975168,2558315,243039925,29534202450482850,0.14661377941499212,0.1,1.9073461054786185e-06,1.9073486328125e-06,0.16666666666666666
exact-threshold,vanishing_E,190,95,39614081257132168796771975168,8537684,811079980,328925366572860210,0.15576457338764485,0.07254762501100116,7.089046170803909e-05,7.089047134103724e-05,0.16666666666666666
exact-threshold,fixed_E,192,96,79228162514264337593543950336,3056307,293405472,43043385353068656,0.14650166946127266,0.1,1.6604418522417549e-06,1.660443426697011e-06,0.16666666666666666
exact-threshold,vanishing_E,192,96,79228162514264337593543950336,10504878,1008468288,508504143446591328,0.15577874256292937,0.07216878364870323,6.74226602180135e-05,6.742268184125066e-05,0.16666666666666666
exact-threshold,fixed_E,194,97,158456325028528675187087900672,3651500,354195500,62727225933027250,0.14639160124785522,0.1,1.445498642771028e-06,1.44549996043243e-06,0.16666666666666666
exact-threshold,vanishing_E,194,97,158456325028528675187087900672,12927398,1253957606,786204838195646815,0.15579299705198554,0.07179581586177382,6.414122039524788e-05,6.41412378898863e-05,0.16666666666666666
exact-threshold,fixed_E,196,98,316912650057057350374175801344,4362912,427565376,91406075163228000,0.14628351932789185,0.1,1.2583800953501679e-06,1.2583808047989777e-06,0.16666666666666666
exact-threshold,vanishing_E,196,98,316912650057057350374175801344,15911061,1559283978,1215683261244110253,0.15580732934022146,0.07142857142857142,6.103514424926935e-05,6.103515625e-05,0.16666666666666666
exact-threshold,fixed_E,198,99,633825300114114700748351602688,5213288,516115512,133187610605453316,0.14617736742922446,0.1,1.0954836274371835e-06,1.0954841184587807e-06,0.16666666666666666
exact-threshold,vanishing_E,198,99,633825300114114700748351602688,19586367,1939050333,1879958095984180278,0.15582173286236703,0.07106690545187015,5.8094158320880985e-05,5.809416213687764e-05,0.16666666666666666
exact-threshold,fixed_E,200,100,1267650600228229401496703205376,6229835,622983500,194054220324633250,0.14607309356211481,0.1,9.536741270853615e-07,9.5367431640625e-07,0.16666666666666666
exact-threshold,vanishing_E,200,100,1267650600228229401496703205376,24114273,2411427300,2907490810386931350,0.15583620085099123,0.07071067811865475,5.5308634908189865e-05,5.530863935048277e-05,0.16666666666666666
exact-threshold,fixed_E,256,128,340282366920938463463374607431768211456,934746549,119647558272,7157769100165994033856,0.1437499999956724,0.1,1.9662200008488106e-08,1.9662200074984027e-08,0.16666666666666666
exact-threshold,vanishing_E,256,128,340282366920938463463374607431768211456,8589934592,1099511627776,604462909806764831539200,0.15625,0.0625,1.5258789060709765e-05,1.52587890625e-05,0.16666666666666666
exact-threshold,fixed_E,512,256,115792089237316195423570985008687907853269984665640564039457584007913129639936,11095947477436002415,2840562554223616618240,4034397812228698450248239299659435142039680,0.13919270833333333,0.1,3.866021117887027e-16,3.8660211178870195e-16,0.16666666666666666
exact-threshold,vanishing_E,512,256,115792089237316195423570985008687907853269984665640564039457584007913129639936,8170197809558358523843,2091570639246939782103808,2187333869479926158379871045100730463425352998528,0.15779465039194693,0.044194173824159216,1.5433653980084203e-07,1.54336539800842e-07,0.16666666666666666
exact-threshold,fixed_E,1024,512,13407807929942597099574024998205846127479365820592393377723561443721764030073546976801874298166903427690031858186486050853753882811946569946433649006084096,2481944691053106014579518818119444171221,1270755681819190279464713634877155415665152,807410001437877582285298847543042794394508119256136987043502392340903352741585758976,0.13658854166666667,0.1,1.4946119283948456e-31,1.49461192839484e-31,0.16666666666666666
exact-threshold,vanishing_E,1024,512,13407807929942597099574024998205846127479365820592393377723561443721764030073546976801874298166903427690031858186486050853753882811946569946433649006084096,28771510583266052505173639971965945966575631424,14731013418632218882648903665646564334886723289088,108501378169961246205613817639417838975047876976188987349820566871878488686931788000930077048291328,0.15950520833333334,0.03125,2.3283064365386963e-10,2.3283064365386963e-10,0.16666666666666666
exact-threshold,fixed_E,2048,1024,179769313486231590772930519078902473361797697894230657273430081157732675805500963132708477322407536021120113879871393357658789768814416622492847430639474124377767893424865485276302219601246094119453082952085005768838150682342462881473913110540827237163350510684586298239947245938479716304835356329624224137216,197121582382294331612621788950938182225352499571002463889359588773527620657378983,201852500359469395571324711885760698598760959560706523022704218904092283553156078592,20372215950684796234169944582127272607236067235475199355728260720049213375974914403546055164055342382604865696839753521368610458454801141046735549107483035862862311936,0.13512369791666667,0.1,2.2338648165001596e-62,2.233864816500142e-62,0.16666666666666666
exact-threshold,vanishing_E,2048,1024,179769313486231590772930519078902473361797697894230657273430081157732675805500963132708477322407536021120113879871393357658789768814416622492847430639474124377767893424865485276302219601246094119453082952085005768838150682342462881473913110540827237163350510684586298239947245938479716304835356329624224137216,2013852786396095418480764464601512169042563072151129999778546237750224929486784021159224401450328,2062185253269601708524302811751948461099584585882757119773231347456230327794466837667045787085135872,2126304009401305672038764191120914776190581994079452834485925989507198199828635644796928233947940986403232673259903832193679469200032585216146258562490016740125867316053367079857654410272428808032256,0.16109133561264014,0.022097086912079608,2.381976751769689e-14,2.3819767517696886e-14,0.16666666666666666
exact-threshold,fixed_E,4096,2048,32317006071311007300714876688669951960444102669715484032130345427524655138867890893197201411522913463688717960921898019494119559150490921095088152386448283120630877367300996091750197750389652106796057638384067568276792218642619756161838094338476170470581645852036305042887575891541065808607552399123930385521914333389668342420684974786564569494856176035326322058077805659331026192708460314150258592864177116725943603718461857357598351152301645904403697613233287231227125684710820209725157101726931323469678542580656697935045997268352998638215525166389437335543602135433229604645318478604952148193555853611059596230656,1973808412539085601490695276526131558237130101989292179361494080839889884842716732972888441198872291330105581421828680641063760578149058593384133930987381083618119,4042359628880047311852943926325517431269642448874070383332339877560094484157883869128475527575290452644056230751905137952898581664049271999250706290662156459249907712,8170335684599616916551508036275874420034977814123867180537760240288851085352346418911860433011962473163672077046737815067706076477962311375059894985013457176197287629971200264889710645861875659161908107666113116768655176118827659303272052019899104599334075098604268711520918272291473415732895769028426421955742680854860510633583616,0.13430989583333333,0.1,4.990152018397291e-124,4.990152018397213e-124,0.16666666666666666
exact-threshold,vanishing_E,4096,2048,32317006071311007300714876688669951960444102669715484032130345427524655138867890893197201411522913463688717960921898019494119559150490921095088152386448283120630877367300996091750197750389652106796057638384067568276792218642619756161838094338476170470581645852036305042887575891541065808607552399123930385521914333389668342420684974786564569494856176035326322058077805659331026192708460314150258592864177116725943603718461857357598351152301645904403697613233287231227125684710820209725157101726931323469678542580656697935045997268352998638215525166389437335543602135433229604645318478604952148193555853611059596230656,94180392518247542949596530489602900936408926357944437924434136735379940212523176011334388527387755050900630430595167549666293462692982389902637688114695135435777793131668917509196368664874148247413,192881443877370967960773694442706741117765481181070208869241112034058117555247464471212827704090122344244491121858903141716569011595227934520601985258895637372472920333657943058834163025662255610701824,18601625696109703231470705290762847375525224464250536394478354950132266212951794228171306019786383790606802198507578746646642990730537567274224039036662018932842354402427908713829990007155608841560560513562772533936530834367755224600027997099741293409932052501970448764792857634102256866507573249966668705045568359798254526471236904318586551459685708198414737641701045236031809710729110100351113112576,0.16243489583333334,0.015625,5.421010862427522e-20,5.421010862427522e-20,0.16666666666666666
